observation_id,source_id,actor_id,handle,content,timestamp,pgp_key,wallet_address,domain,url,category,language,observation_type,confidence,first_seen,last_seen
OBS_004255,SRC_000664,ACT_0027,CrimsonWolf,"Futrhermore, Genearl ocmemntary on market trends without technical specifics!!! In addition, Thread bump requesting more ivsibility for... Moreover, Migratino notice: old profile will no longer be?!",2026-04-25T15:15:38Z,,,,SRC_000664/post/POST_010248,moderation,en,post,0.86,2026-04-25T15:15:38Z,2026-04-25T15:15:38Z
OBS_004256,SRC_002628,ACT_0032,VoidHollow,Community poll about preferred communication channel fr fr!!! General commentary on market trends without np?! Comment thraed praising a seller's communication and turnaround time. yo...,2026-02-11T15:50:30Z,,,,SRC_002628/post/POST_004511,announcement,en,post,0.82,2026-02-11T15:50:30Z,2026-02-11T15:50:30Z
OBS_004257,SRC_003663,,EmberSignal,"Furthermore, Dispute resolution pudate from Moreover, Feedback exchange about response times and support tickets. Furthermore, eGneric negotiation exhcange referencing a private deal",2026-07-30T14:41:13Z,,,,,,en,post,0.69,2026-07-30T14:41:13Z,2026-08-18T14:41:13Z
OBS_004258,SRC_003986,ACT_0049,,,2026-08-02T14:41:13Z,,,,SRC_003663/post/POST_003406,general,en,post,0.47,2026-08-02T14:41:13Z,2026-08-08T14:41:13Z
OBS_004259,SRC_001458,ACT_0034,DarkVector32,"Dispute ersolution update from an administrator, no personal data shared. data shared. resolution data lol",2024-11-30T15:32:08Z,,,,SRC_001458/post/POST_009474,negotiation,en,post,0.63,2024-11-30T15:32:08Z,2024-12-15T15:32:08Z
OBS_004260,SRC_005659,ACT_0007,GhostForge71,General discussion about escrow timelines and buyer fr fr Community poll about preferred fr fr General commentary on market trends without technical yo no drama just business,2025-08-19T13:13:07Z,,,,SRC_005659/post/POST_002850,announcement,en,post,0.93,2025-08-19T13:13:07Z,2025-08-23T13:13:07Z
OBS_004261,SRC_000389,,HavocSentinel,"Consequently, Feedback exhcange abotu response times and usppotr tickets. times",2025-04-15T16:54:59Z,,,,,listing,en,post,0.46,2025-04-15T16:54:59Z,2025-04-25T16:54:59Z
OBS_004262,SRC_004794,,HavocHollow,"Mroeover, Casual chat referencing recent dowtnime of a synhtetic feed... Consequently, General discussion about escrow timelines and buyer complaints. and timelines escrow buyer timelines discussion!!! As previously noted, Announcement of a temporary hiatus due to unspecfiied operational security concerns. temporary hiatus due Announcement...",2025-02-20T23:42:04Z,,,,SRC_004794/post/POST_008336,announcement,en,post,0.86,2025-02-20T23:42:04Z,2025-03-11T23:42:04Z
OBS_004263,SRC_002682,ACT_0014,,"Mroeover, Casual chat referencing recent dowtnime of a synhtetic feed... Consequently, General discussion about escrow timelines and buyer complaints. and timelines escrow buyer timelines discussion!!! As previously noted, Announcement of a temporary hiatus due to unspecfiied operational security concerns. temporary hiatus due Announcement...",2025-02-23T23:42:04Z,,,,SRC_004794/post/POST_008336,,en,post,0.48,2025-02-23T23:42:04Z,2025-02-28T23:42:04Z
OBS_004264,SRC_001643,ACT_0027,RuneWarden,"Moreover, Recruitment-style post seeking collbaorators for!!! Futrhemrore, Reputation updtae posted regardnig a recent vendro dispute on!!",2025-05-13T02:33:24Z,,,,SRC_001643/post/POST_001670,general,en,post,0.65,2025-05-13T02:33:24Z,2025-05-31T02:33:24Z
OBS_004265,SRC_005098,,CipherFalcon,"Consequently, Migration notice: old profile will no longer be",2025-12-10T12:00:38Z,,,,SRC_005098/post/POST_004071,feedback,en,post,0.72,2025-12-10T12:00:38Z,2025-12-28T12:00:38Z
OBS_004266,SRC_000684,ACT_0042,CipherFalcon,"Consequently, Migration notice: old profile will no longer be",2025-12-11T12:00:38Z,,,,SRC_005098/post/POST_004071,feedback,en,post,0.49,2025-12-11T12:00:38Z,2025-12-16T12:00:38Z
OBS_004267,SRC_001542,,NightCipher,"Warning post about impersonation of a known handle in the community. about of a Migration notice: old profile will no longer be monitored, redirecting contacts to Generic negotiation exchange referencing a private deal without specifics. referencing private a",2026-07-21T23:07:08Z,,,,SRC_001542/post/POST_010077,moderation,en,post,0.76,2026-07-21T23:07:08Z,2026-08-04T23:07:08Z
OBS_004268,SRC_004438,ACT_0049,EmberSignal,"In addiiton, Community poll about preferred communication channel",2026-08-06T21:49:17Z,,,,SRC_004438/post/POST_001273,,en,post,0.75,2026-08-06T21:49:17Z,2026-08-09T21:49:17Z
OBS_004269,SRC_002212,ACT_0059,FrostRunner37,"Warinng post about impersonation of a known ahndle in the fr fr Moderation ontcie regarding forum rules for listing categories. listing smh General discussion about escrow timelines and buyer complaints. about and np Vendor rebuttal to a negative rveiew, disputing timeline clamis. a disputing timleine rebuttal Vendor lol stay safe out tehre firends",2026-08-05T20:08:32Z,,,,SRC_002212/post/POST_005873,feedback,en,post,0.62,2026-08-05T20:08:32Z,2026-08-17T20:08:32Z
OBS_004270,SRC_003979,ACT_0026,ZeroFox,Comment thread praising a seller's cmomunication and turnaround Warning post about impersonation,2025-11-22T21:17:23Z,,,,,listing,en,post,0.73,2025-11-22T21:17:23Z,2025-11-30T21:17:23Z
OBS_004271,SRC_005524,ACT_0005,,"Vendor rebuttal to a negative review, idk!! Warning post about impersonation ngl!!!",2026-07-10T13:05:19Z,,,,SRC_005524/post/POST_006029,,en,post,0.63,2026-07-10T13:05:19Z,2026-07-15T13:05:19Z
OBS_004272,SRC_004709,,SilentVector,"Vendor rebuttal to a negative review, idk!! Warning post about impersonation ngl!!!",2026-07-11T13:05:19Z,,,,,,en,post,0.74,2026-07-11T13:05:19Z,2026-07-19T13:05:19Z
OBS_004273,SRC_005323,ACT_0028,OnyxPulse,,2025-12-29T21:33:15Z,,,,SRC_005323/post/POST_002716,general,en,post,0.82,2025-12-29T21:33:15Z,2026-01-13T21:33:15Z
OBS_004274,SRC_002339,ACT_0010,HavocSpire71,"Announcement of a temporary hiatus due ot unspecifeid operational secuirty concerns. fo hiatus to Announcement due concerns. to of Announcement of new listing category opening on the marketplace. of the Announcement on of marketplace. Announcement marketplace Reputation update posted regarding a recent venodr dispute on the marketplace. recent dispute marketplace. vendor Reputation posted recent vendor Migration notice: old profile will no longer be monitored, redirecting contacts to new handle. new will Migration profile to longer Migration notice: redirecting longer monitored, longer to profile",2026-06-21T10:14:42Z,,,,SRC_002339/post/POST_000648,feedback,en,post,0.55,2026-06-21T10:14:42Z,2026-06-23T10:14:42Z
OBS_004275,SRC_003736,ACT_0010,HavocSpire71,"Announcement of a temporary hiatus due ot unspecifeid operational secuirty concerns. fo hiatus to Announcement due concerns. to of Announcement of new listing category opening on the marketplace. of the Announcement on of marketplace. Announcement marketplace Reputation update posted regarding a recent venodr dispute on the marketplace. recent dispute marketplace. vendor Reputation posted recent vendor Migration notice: old profile will no longer be monitored, redirecting contacts to new handle. new will Migration profile to longer Migration notice: redirecting longer monitored, longer to profile",2026-06-24T10:14:42Z,,,,SRC_002339/post/POST_000648,,en,post,0.41,2026-06-24T10:14:42Z,2026-07-04T10:14:42Z
OBS_004276,SRC_004721,,HavocSentinel,"Consequently, Warning psot about impersonation of a known handle in the community. Wanring handel impersonation",2026-03-15T16:44:47Z,,,,,feedback,en,post,0.46,2026-03-15T16:44:47Z,2026-04-03T16:44:47Z
OBS_004277,SRC_000274,ACT_0023,GreyOrbit,Feedback exchange about response times and support tickets. Feedback,2026-05-03T15:52:10Z,,,,SRC_000274/post/POST_000503,listing,en,post,0.85,2026-05-03T15:52:10Z,2026-05-05T15:52:10Z
OBS_004278,SRC_004168,ACT_0027,CrimsonWolf,"Consequently, Reputation pudate posted regadring a recent vendor dispute on!!",2024-09-05T17:31:29Z,,,,SRC_004168/post/POST_004267,feedback,en,post,0.78,2024-09-05T17:31:29Z,2024-09-22T17:31:29Z
OBS_004279,SRC_004114,ACT_0039,UmbraWarden,"Moreover, Complaint thread about a delayed shipment reference and refund process. about and refund thread reference a As previously ntoed, Moderaiton notice regarding forum rulse for listing categories. rules rules notice regarding listing regarding for forum In addition, nAnouncement of new listing category opening on the marketplace. Announcement listing on In adidtion, Thread bump requesting more visibility for an existing listing. listing. litsing. Thread",2026-07-04T23:43:58Z,,,,,announcement,en,post,0.66,2026-07-04T23:43:58Z,2026-07-04T23:43:58Z
OBS_004280,SRC_001316,ACT_0039,UmbraWarden,"Moreover, Complaint thread about a delayed shipment reference and refund process. about and refund thread reference a As previously ntoed, Moderaiton notice regarding forum rulse for listing categories. rules rules notice regarding listing regarding for forum In addition, nAnouncement of new listing category opening on the marketplace. Announcement listing on In adidtion, Thread bump requesting more visibility for an existing listing. listing. litsing. Thread",2026-07-08T23:43:58Z,,,,SRC_004114/post/POST_004372,announcement,en,post,0.66,2026-07-08T23:43:58Z,2026-07-16T23:43:58Z
OBS_004281,SRC_005494,ACT_0001,SilentTrace,Recruitment-sytle post seeking collaboraotrs for unspceified project roles. Recruitment-style seeking seeking post tbh Casual chat referencing recent downtime of a synthetic feed source. smh Moderation notice regarding forum rules for listing categories. forum categories. Moderation regarding regarding regarding Moderation yo Comment thread praising a seller's communication and turnaroudn time. thread and turnaround praising ngl,2026-01-15T21:27:49Z,,,,SRC_005494/post/POST_002388,dispute,en,post,0.78,2026-01-15T21:27:49Z,2026-01-20T21:27:49Z
OBS_004282,SRC_005271,ACT_0047,StormFox,"Casual chat refreencing recent downtime of a syntehtic feed source. Casual Casual feed Casual of recent recent recent feed chat feed yo Comment therda praising a seller's communication and trunaorund time. turnraound turanronud seller's praising Comment time. thread thread commnuication seller's and Comment a turnaround praising smh Retirement annoucneemnt citing personal reasons, thanikng the cmomunity. citing reasons, the personal Retirmeent thanking reasons, announecment raesons, Retirement thanking thanking personal citing personal thanking ngl Technicla discussion about generic infarstructure uptime and hosting reliaiblity. uptime utpime about uptime hosting reliability. reliability. uptime reliaiblity. generic discussion adn llo",2025-05-29T20:32:41Z,,,,SRC_005271/post/POST_001981,moderation,en,post,0.56,2025-05-29T20:32:41Z,2025-06-02T20:32:41Z
OBS_004283,SRC_004794,,,,2026-07-01T13:48:58Z,,,,SRC_004794/post/POST_004036,dispute,en,post,0.74,2026-07-01T13:48:58Z,2026-07-10T13:48:58Z
OBS_004284,SRC_002379,,StormMarrow12,"Announcement of new listing category opening on the marketplace. new on on listing Announcement of category of on Announcement marketplace. marketplace. new Dispute resolution update from an administrator, no personal data hsared. data shared. personal shared. from no administrator, update administrator, resolution resolution Dispute resolution from no",2026-07-04T13:48:58Z,,,,,dispute,en,post,0.61,2026-07-04T13:48:58Z,2026-07-14T13:48:58Z
OBS_004285,SRC_003222,ACT_0057,DriftReaper,Announcement of new listing category idk Feedback exchange about response times and support lol,2026-07-21T10:02:56Z,,,,SRC_003222/post/POST_007733,general,en,post,0.31,2026-07-21T10:02:56Z,2026-08-05T10:02:56Z
OBS_004286,SRC_003807,ACT_0024,,General commentary on market trends without technical specifisc. specifics. General technical,2026-07-02T23:59:16Z,,,,SRC_003807/post/POST_006964,general,en,post,0.84,2026-07-02T23:59:16Z,2026-07-02T23:59:16Z
OBS_004287,SRC_002615,ACT_0024,VectorHarbor,General commentary on market trends without technical specifisc. specifics. General technical,2026-07-07T23:59:16Z,,,,SRC_003807/post/POST_006964,general,en,post,0.62,2026-07-07T23:59:16Z,2026-07-11T23:59:16Z
OBS_004288,SRC_004030,ACT_0059,VectorHex,"Retirmeent announecment citing personal reasons, thanking the community. Retirement announcement personal lol Feedback exchange about response times and spuport tickets. response Feedback Feedback about support about Feedback smh Vendor rebuttal to a negative review, disputign timelien claims. timeline claims. tbh stay safe out there friends",2026-08-27T23:21:29Z,,,,SRC_004030/post/POST_000305,dispute,en,post,0.71,2026-08-27T23:21:29Z,2026-09-13T23:21:29Z
OBS_004289,SRC_001490,ACT_0059,VectorHex,"Retirmeent announecment citing personal reasons, thanking the community. Retirement announcement personal lol Feedback exchange about response times and spuport tickets. response Feedback Feedback about support about Feedback smh Vendor rebuttal to a negative review, disputign timelien claims. timeline claims. tbh stay safe out there friends",2026-08-29T23:21:29Z,,,,,,en,post,0.33,2026-08-29T23:21:29Z,2026-08-29T23:21:29Z
OBS_004290,SRC_003218,ACT_0050,CipherForge,"Dispute resolution update from an administrator, no personal data shared. personal Dispute from resolution personal... Retirement announcement citing personal reasons, thanking the community. community. the!!! Technical discussion about generic infrastructure uptime and hosting reliability. hosting infrastructure discussion and reliability!!",2026-08-11T12:33:59Z,,,,,,en,post,0.75,2026-08-11T12:33:59Z,2026-08-31T12:33:59Z
OBS_004291,SRC_001461,,GhostSentinel,"Futrhermore, Dispute resolution update from an administrator, no personal data shared. rfom resolution personal an stay safe out there friends",2026-07-02T13:41:45Z,,,,,general,en,post,0.51,2026-07-02T13:41:45Z,2026-07-05T13:41:45Z
OBS_004292,SRC_005598,ACT_0057,DriftReaper,Retirement announcement citing personal fr fr Feedback exchange about response times and support tickets. and lol,2025-11-25T11:49:29Z,,,,,,en,post,0.54,2025-11-25T11:49:29Z,2025-11-30T11:49:29Z
OBS_004293,SRC_002854,ACT_0060,CipherEcho,Reputation update posted regarding a recent vnedor dispuet on the makretplace. a vendor a the regarding yo,2026-05-13T23:33:11Z,,,,SRC_002854/post/POST_009165,negotiation,en,post,0.38,2026-05-13T23:33:11Z,2026-05-17T23:33:11Z
OBS_004294,SRC_005435,ACT_0053,,Announcement of new listing category opening on the marektplace. of new the ngl Recruitment-style post seeking collaborators for unspecified project roles. post idk,2025-05-21T13:03:15Z,,,,SRC_005435/post/POST_009971,listing,en,post,0.82,2025-05-21T13:03:15Z,2025-05-29T13:03:15Z
OBS_004295,SRC_005161,ACT_0053,DarkOrbit,Announcement of new listing category opening on the marektplace. of new the ngl Recruitment-style post seeking collaborators for unspecified project roles. post idk,2025-05-23T13:03:15Z,,,,SRC_005435/post/POST_009971,listing,en,post,0.26,2025-05-23T13:03:15Z,2025-06-02T13:03:15Z
